"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count"
"2058","8206 ROANOKE AVE","R074",66626.03,"TAKOMA PARK","20912","MD",675
"2059","6833 EASTERN AVE","R074",52838.88,"TAKOMA PARK","20912","MD",176
"2060","8218 ROANOKE AVE","R074",9168.53,"TAKOMA PARK","20912","MD",12
"2061","21730 CLARKSBURG RD","R042",14289.76,"BOYDS","20841","MD",3
"2062","10012 FREDERICK AVE","R027",8698.99,"KENSINGTON","20895","MD",3
"2063","18118 KILRUSH CT","R042",3456.16,"MONTGOMERY VILLA","20886","MD",1
"2064","19517 DIVOT PL","R042",3403.97,"GAITHERSBURG","20886","MD",14
"2065","1637 FEATHERWOOD ST","R042",7569.5,"SILVER SPRING","20904","MD",1
"2066","13205 RIPPLING BROOK DR","R038",7846.3,"SILVER SPRING","20906","MD",15
"2067","3708 HAYES MANOR LN","R042",6693.48,"OLNEY","20832","MD",3
"2068","12921 ALLERTON LN","R042",5540.7,"SILVER SPRING","20904","MD",6
"2069","2424 KAYWOOD LN","R042",7392.24,"SILVER SPRING","20905","MD",2
"2070","10812 CHILDS ST","R038",5417.24,"SILVER SPRING","20901","MD",10
"2071","15101 WATER OAK DR","R053",8769.42,"DARNESTOWN","20878","MD",2
"2072","13313 DARNESTOWN RD","R042",7498.03,"GAITHERSBURG","20878","MD",5
"2073","18730 LIBERTY MILL RD","R042",5556.53,"GERMANTOWN","20874","MD",24
"2074","125 KANDINSKY LOOP","R038",7349.13,"","20906","MD",3
"2075","10410 HUTTING PL","R038",9547.31,"SILVER SPRING","20902","MD",27
"2076","8601 JEFFERSON ST","R038",9649.43,"BETHESDA","20817","MD",2
"2077","7405 CHROME MINE RD","R042",4381.22,"GAITHERSBURG","20882","MD",2
"2078","4421 FAROE PL","R038",5082.68,"ROCKVILLE","20853","MD",1
"2079","10838 CHILDS ST","R038",5855.46,"SILVER SPRING","20901","MD",5
"2080","1116 TIFFANY RD","R042",5655.82,"SILVER SPRING","20904","MD",4
"2081","19233 TREADWAY RD","R042",7464.65,"BROOKEVILLE","20833","MD",1
"2082","19938 WYMAN WAY","R042",3666.83,"GERMANTOWN","20874","MD",26
"2083","2815 SHANANDALE DR","R042",5440.89,"SILVER SPRING","20904","MD",23
"2084","20407 LINDOS CT","R042",4428.15,"GAITHERSBURG","20886","MD",59
"2085","10301 WATKINS MILL DR","R042",4181.77,"GAITHERSBURG","20886","MD",1
"2086","7331 BLANCHARD DR","R042",5531.5,"ROCKVILLE","20855","MD",8
"2087","801 MALIBU DR","R038",5251.86,"SILVER SPRING","20901","MD",9
"2088","3205 HENDERSON AVE","R038",4541.83,"SILVER SPRING","20902","MD",37
"2089","5520 HOOVER ST","R038",14493.7,"BETHESDA","20817","MD",2
"2090","5006 WESTPORT RD","R038",11228.5,"CHEVY CHASE","20815","MD",4
"2091","14401 FRANCES GREEN WAY","R053",8800.53,"GAITHERSBURG","20878","MD",2
"2092","20309 CABANA DR","R042",3969.59,"GERMANTOWN","20876","MD",3
"2093","20307 CABANA DR","R042",3846.79,"GERMANTOWN","20876","MD",7
"2094","10021 BLUE BANNER DR","R042",6655.47,"GERMANTOWN","20876","MD",4
"2095","20311 CABANA DR","R042",4219.78,"GERMANTOWN","20876","MD",4
"2096","12920 SUMMIT RIDGE TER","R042",7004.65,"GERMANTOWN","20874","MD",4
"2097","19519 DIVOT PL","R042",3197.5,"GAITHERSBURG","20886","MD",1
"2098","11405 ASHLEY DR","R038",6357.79,"ROCKVILLE","20852","MD",9
"2099","2650 NORBECK RD","R042",2302.4,"SILVER SPRING","20906","MD",4
"2100","8601 11TH AVE","R038",4642.88,"SILVER SPRING","20903","MD",2
"2101","13 SONATA CT","R042",3745.1,"SILVER SPRING","20901","MD",3
"2102","1715 LANSDOWNE WAY","R038",6213.09,"SILVER SPRING","20910","MD",4
"2103","12402 GOODHILL RD","R038",5442.45,"SILVER SPRING","20906","MD",1
"2104","24765 SHOWBARN CIR","R042",4841.55,"DAMASCUS","20872","MD",7
"2105","13609 DEMETRIAS WAY","R042",3395.14,"GERMANTOWN","20874","MD",48
"2106","19701 GREENSIDE TER","R042",4894.16,"GAITHERSBURG","20886","MD",12
"2107","225 RANDOLPH RD","R042",5148.12,"SILVER SPRING","20904","MD",2
"2108","8815 TUCKERMAN LN","R053",8801.67,"POTOMAC","20854","MD",16
"2109","9020 FLOWER AVE","R038",7411.51,"SILVER SPRING","20901","MD",8
"2110","7700 HOLIDAY TER","R038",11150.6,"BETHESDA","20817","MD",1
"2111","12416 W OLD BALTIMORE RD","R042",7210.88,"BOYDS","20841","MD",1
"2112","2404 EPSTEIN CT","R042",5294.62,"BROOKEVILLE","20833","MD",2
"2113","3501 SUNDOWN RD","R042",4067.64,"BROOKEVILLE","20833","MD",14
"2114","15700 SHADY GROVE RD","R053",70470.92,"GAITHERSBURG","20877","MD",2
"2115","11572 SUMMER OAK DR","R042",3854.1,"GERMANTOWN","20874","MD",20
"2116","20301 WATERS ROW TER","R042",4343.73,"GERMANTOWN","20874","MD",41
"2117","18458 STONE HOLLOW DR","R042",4180.42,"GERMANTOWN","20874","MD",4
"2118","3119 JENNINGS RD","R038",5475.18,"KENSINGTON","20895","MD",4
"2119","9902 FOREST VIEW PL","R042",3102.73,"MONTGOMERY VILLA","20886","MD",6
"2120","13412 KEATING CT","R038",4615.29,"ROCKVILLE","20853","MD",1
"2121","2820 AQUARIUS AVE","R042",4947.05,"SILVER SPRING","20906","MD",3
"2122","2405 BRIGGS CHANEY RD","R042",6973.47,"SILVER SPRING","20905","MD",2
"2123","12026 VEIRS MILL RD","R038",4955.99,"SILVER SPRING","20906","MD",4
"2124","2835 AQUARIUS AVE","R042",4956.67,"SILVER SPRING","20906","MD",1
"2125","3116 GERSHWIN LN","R042",5447.85,"SILVER SPRING","20904","MD",1
"2126","6305 WALHONDING RD","R038",11462.09,"BETHESDA","20816","MD",47
"2127","12654 BLACK SADDLE LN","R042",4003.74,"GERMANTOWN","20874","MD",6
"2128","20313 BEACONFIELD TER","R042",2546.34,"GERMANTOWN","20874","MD",24
"2129","20313 BEACONFIELD TER","R042",2795.77,"GERMANTOWN","20874","MD",24
"2130","20313 BEACONFIELD TER","R042",2507.97,"GERMANTOWN","20874","MD",24
"2131","17440 MACDUFF AVE","R042",7169.66,"OLNEY","20832","MD",1
"2132","7601 WARBLER LN","R042",6526.78,"ROCKVILLE","20855","MD",1
"2133","6803 FAIRFAX RD","R038",163070.36,"BETHESDA","20814","MD",9
"2134","17427 HUGHES RD","R057",2809.96,"POOLESVILLE","20837","MD",1
"2135","13307 GRENOBLE DR","R038",5625.61,"ROCKVILLE","20853","MD",1
"2136","12106 EDGEMONT ST","R038",4810.94,"SILVER SPRING","20902","MD",2
"2137","15713 MURPHYS TIN ST","R042",6311.31,"SILVER SPRING","20906","MD",3
"2138","11800 CLARIDGE RD","R038",5970.2,"SILVER SPRING","20902","MD",2
"2139","8118 ROANOKE AVE","R074",9628.5,"TAKOMA PARK","20912","MD",38
"2140","9900 MONTAUK AVE","R038",7339.62,"BETHESDA","20817","MD",5
"2141","19118 MILLS CHOICE RD","R042",1880.1,"GAITHERSBURG","20886","MD",20
"2142","11108 EASECREST DR","R038",6743.42,"SILVER SPRING","20902","MD",6
"2143","13129 SHINNECOCK DR","R042",8998.08,"SILVER SPRING","20904","MD",7
"2144","10317 LARISTON LN","R038",6009.73,"SILVER SPRING","20903","MD",4
"2145","7905 LOCKNEY AVE","R074",8575.43,"TAKOMA PARK","20912","MD",29
"2146","6301 MACARTHUR BLVD","R038",403.41,"BETHESDA","20816","MD",247
"2147","4757 CHEVY CHASE DR","R038",3106.14,"CHEVY CHASE","20815","MD",65
"2148","8100 CONNECTICUT AVE","R038",857767.67,"CHEVY CHASE","20815","MD",268
"2149","16566 SIOUX LN","R042",6787.9,"GAITHERSBURG","20878","MD",1
"2150","8833 THOMAS LEA TER","R042",4361.77,"MONTGOMERY VILLA","20886","MD",4
"2151","8807 PLYMOUTH ST","R038",8587.34,"SILVER SPRING","20901","MD",41
"2152","8733 CARROLL AVE","R038",57512.43,"SILVER SPRING","20903","MD",635
"2153","641 SLIGO AVE","R038",27552.11,"SILVER SPRING","20910","MD",96
"2154","7925 CHICAGO AVE","R038",40406.48,"SILVER SPRING","20910","MD",95
"2155","10707 AMHERST AVE","R038",7884.65,"SILVER SPRING","20902","MD",1
"2156","12021 VALLEYWOOD DR","R038",3729.76,"SILVER SPRING","20902","MD",5
"2157","8500 GREENWOOD AVE","R038",10880.47,"TAKOMA PARK","20912","MD",49
"2158","8606 GREENWOOD AVE","R038",6299.45,"TAKOMA PARK","20912","MD",26
"2159","7603 EASTERN AVE","R038",10001.86,"TAKOMA PARK","20912","MD",269
"2160","8605 FLOWER AVE","R038",6684.45,"TAKOMA PARK","20912","MD",213
"2161","8210 GREENWOOD AVE","R038",9489.58,"TAKOMA PARK","20912","MD",30
"2162","8601 FLOWER AVE","R038",8845.32,"TAKOMA PARK","20912","MD",84
"2163","1004 HOUSTON AVE","R038",10272.4,"TAKOMA PARK","20912","MD",46
"2164","8208 GREENWOOD AVE","R038",8728.24,"TAKOMA PARK","20912","MD",35
"2165","8403 GREENWOOD AVE","R038",7258.73,"TAKOMA PARK","20912","MD",8
"2166","8405 GREENWOOD AVE","R038",6809.93,"TAKOMA PARK","20912","MD",19
"2167","809 HOUSTON AVE","R038",7946.17,"TAKOMA PARK","20912","MD",33
"2168","8209 GREENWOOD AVE","R038",7572.35,"TAKOMA PARK","20912","MD",17
"2169","8203 GREENWOOD AVE","R038",6638.24,"TAKOMA PARK","20912","MD",13
"2170","18947 SNOW FIELDS CIR","R042",3969.59,"GERMANTOWN","20874","MD",31
"2171","9425 WEAVER ST","R038",6781.8,"SILVER SPRING","20901","MD",12
"2172","8814 FLOWER AVE","R038",5579.93,"SILVER SPRING","20901","MD",3
"2173","7516 DUNDALK RD","R074",14428.08,"TAKOMA PARK","20912","MD",1
"2174","19747 FRAMINGHAM DR","R042",3826.45,"GAITHERSBURG","20879","MD",4
"2175","18714 MARTINS LANDING DR","R042",4291.14,"GERMANTOWN","20874","MD",1
"2176","10959 DEBORAH DR","R042",7515.27,"POTOMAC","20854","MD",8
"2177","8007 INVERNESS RIDGE RD","R042",7355.25,"ROCKVILLE","20854","MD",2
"2178","7300 RIGHTERS MILL RD","R042",6498,"ROCKVILLE","20855","MD",10
"2179","14127 CHINKAPIN DR","R053",12699.82,"ROCKVILLE","20850","MD",1
"2180","13103 LUTES DR","R038",5830.53,"SILVER SPRING","20906","MD",9
"2181","15107 INTERLACHEN DR","R042",2305.81,"SILVER SPRING","20906","MD",4512
"2182","15107 INTERLACHEN DR","R042",1384.85,"SILVER SPRING","20906","MD",4512
"2183","15107 INTERLACHEN DR","R042",1730.21,"SILVER SPRING","20906","MD",4512
"2184","15107 INTERLACHEN DR","R042",1442.41,"SILVER SPRING","20906","MD",4512
"2185","15107 INTERLACHEN DR","R042",2133.13,"SILVER SPRING","20906","MD",4512
"2186","15107 INTERLACHEN DR","R042",2380.65,"SILVER SPRING","20906","MD",4512
"2187","15107 INTERLACHEN DR","R042",4165.01,"SILVER SPRING","20906","MD",4512
"2188","15107 INTERLACHEN DR","R042",2018.01,"SILVER SPRING","20906","MD",4512
"2189","15107 INTERLACHEN DR","R042",3975.05,"SILVER SPRING","20906","MD",4512
"2190","15107 INTERLACHEN DR","R042",3433.99,"SILVER SPRING","20906","MD",4512
"2191","15107 INTERLACHEN DR","R042",1845.33,"SILVER SPRING","20906","MD",4512
"2192","15107 INTERLACHEN DR","R042",1615.09,"SILVER SPRING","20906","MD",4512
"2193","15107 INTERLACHEN DR","R042",2075.57,"SILVER SPRING","20906","MD",4512
"2194","15107 INTERLACHEN DR","R042",2323.09,"SILVER SPRING","20906","MD",4512
"2195","15107 INTERLACHEN DR","R042",2190.69,"SILVER SPRING","20906","MD",4512
"2196","15107 INTERLACHEN DR","R042",1499.97,"SILVER SPRING","20906","MD",4512
"2197","6013 CONWAY RD","R038",15472.22,"BETHESDA","20817","MD",1
"2198","9437 GENTLE CIR","R042",3334.13,"GAITHERSBURG","20886","MD",18
"2199","18615 WALKERS CHOICE RD","R042",1755.89,"GAITHERSBURG","20886","MD",5
"2200","18615 WALKERS CHOICE RD","R042",1352.97,"MONTGOMERY VILLA","20886","MD",5
"2201","12333 LOFT LN","R042",8234.5,"SILVER SPRING","20904","MD",5
"2202","11003 CONE LN","R038",5414.54,"SILVER SPRING","20902","MD",35
"2203","10710 CAVALIER DR","R038",5699.67,"SILVER SPRING","20901","MD",1
"2204","4105 SWISS STONE DR","R042",5162.02,"BURTONSVILLE","20866","MD",6
"2205","13401 WATERFORD HILLS BLVD","R042",5956.57,"GERMANTOWN","20874","MD",8
"2206","10315 RIDGELINE DR","R042",2899.34,"MONTGOMERY VILLA","20886","MD",14
"2207","9900 GEORGIA AVE","R038",2146.34,"SILVER SPRING","20902","MD",2244
"2208","9900 GEORGIA AVE","R038",1973.66,"SILVER SPRING","20902","MD",2244
"2209","9900 GEORGIA AVE","R038",3067.3,"SILVER SPRING","20902","MD",2244
"2210","9900 GEORGIA AVE","R038",2491.7,"SILVER SPRING","20902","MD",2244
"2211","9900 GEORGIA AVE","R038",2779.5,"SILVER SPRING","20902","MD",2244
"2212","9900 GEORGIA AVE","R038",3642.9,"SILVER SPRING","20902","MD",2244
"2213","9900 GEORGIA AVE","R038",3527.78,"SILVER SPRING","20902","MD",2244
"2214","9900 GEORGIA AVE","R038",3988.26,"SILVER SPRING","20902","MD",2244
"2215","9900 GEORGIA AVE","R038",2664.38,"SILVER SPRING","20902","MD",2244
"2216","9716 DAMERON DR","R038",7084.55,"SILVER SPRING","20910","MD",3
"2217","8710 BRADMOOR DR","R038",10322.88,"BETHESDA","20817","MD",2
"2218","11409 SCOTTSBURY TER","R042",4765.95,"GERMANTOWN","20876","MD",8
"2219","209 WINDRIDGE ACRES CT","R042",6423.57,"SILVER SPRING","20905","MD",120
"2220","309 DEER MEADOW LN","R050",10645.9,"ROCKVILLE","20850","MD",1
"2221","7017 DARBY RD","R038",15507.42,"BETHESDA","20817","MD",16
"2222","16764 WHITES STORE RD","R042",4327.28,"BOYDS","20841","MD",1
"2223","10121 WATKINS MILL PL","R042",3382.86,"GAITHERSBURG","20886","MD",4
"2224","9707 FOREST GROVE DR","R038",7127.16,"SILVER SPRING","20910","MD",18
"2225","1429 WHEATON LN","R038",8491.2,"WHEATON","20902","MD",1
"2226","14639 GOOD HOPE RD","R042",6530.2,"SILVER SPRING","20905","MD",2
"2227","14615 GOOD HOPE RD","R042",7275.72,"SILVER SPRING","20905","MD",2
"2228","13240 BELLEVUE ST","R042",432.94,"SILVER SPRING","20904","MD",2
"2229","13513 TEAKWOOD LN","R042",4963.57,"GERMANTOWN","20874","MD",2
"2230","9823 CONNECTICUT AVE","R028",7030.45,"KENSINGTON","20895","MD",1
"2231","18602 NATHANS PL","R042",3085.46,"MONTGOMERY VILLA","20886","MD",21
"2232","10832 WHITERIM DR","R042",5111.96,"ROCKVILLE","20854","MD",5
"2233","10223 LESLIE ST","R038",6526.23,"SILVER SPRING","20902","MD",6
"2234","2204 MONTGOMERY ST","R038",8250.72,"SILVER SPRING","20910","MD",1
"2235","2206 MONTGOMERY ST","R038",8647.9,"SILVER SPRING","20910","MD",2
"2236","14600 STURTEVANT RD","R042",5527.93,"SILVER SPRING","20905","MD",2
"2237","4225 EAST WEST HWY","R038",8617.58,"CHEVY CHASE","20814","MD",36
"2238","13812 WANEGARDEN DR","R042",6030.74,"GERMANTOWN","20874","MD",1
"2239","19022 MARKSBURG CT","R042",4934.3,"GERMANTOWN","20874","MD",16
"2240","19942 WYMAN WAY","R042",4244.74,"GERMANTOWN","20874","MD",1
"2241","19920 WILD CHERRY LN","R042",5547.24,"GERMANTOWN","20874","MD",1
"2242","9365 CHADBURN PL","R042",3011.4,"GAITHERSBURG","20886","MD",33
"2243","13101 LUTES DR","R038",3677.38,"SILVER SPRING","20906","MD",6
"2244","9412 FLOWER AVE","R038",7060.4,"SILVER SPRING","20901","MD",10
"2245","9612 COTTRELL TER","R038",4924.54,"SILVER SPRING","20903","MD",15
"2246","14806 CHERRY LEAF TER","R042",6711.89,"SILVER SPRING","20906","MD",2
"2247","6010 JOHNSON AVE","R038",8930.57,"BETHESDA","20817","MD",2
"2248","4715 EDGEFIELD RD","R038",7585,"BETHESDA","20814","MD",1
"2249","10110 SHELLDRAKE CIR","R042",3823.37,"DAMASCUS","20872","MD",5
"2250","15602 BONDY LN","R053",8628.52,"GAITHERSBURG","20878","MD",3
"2251","24230 NEWBURY RD","R042",3442.35,"GAITHERSBURG","20882","MD",7
"2252","13131 WONDERLAND WAY","R042",2492.8,"GERMANTOWN","20874","MD",100
"2253","13131 WONDERLAND WAY","R042",2684.67,"GERMANTOWN","20874","MD",100
"2254","13131 WONDERLAND WAY","R042",2799.79,"GERMANTOWN","20874","MD",100
"2255","14600 NEW HAMPSHIRE AVE","R042",4834.42,"SILVER SPRING","20904","MD",16
"2256","11513 GALT AVE","R038",4994.42,"SILVER SPRING","20902","MD",1
"2257","4500 N CHELSEA LN","R038",9441.12,"BETHESDA","20814","MD",6
"2258","3717 EMILY ST","R038",6520.48,"KENSINGTON","20895","MD",2
"2259","12010 COLDSTREAM DR","R053",7943.65,"POTOMAC","20854","MD",1
"2260","12014 ASHLEY DR","R038",6564.99,"ROCKVILLE","20852","MD",4
"2261","14010 PARKLAND DR","R038",5896.16,"ROCKVILLE","20853","MD",5
"2262","11120 WHISPERWOOD LN","R038",9224.66,"ROCKVILLE","20852","MD",1
"2263","2628 CORY TER","R038",4713.85,"SILVER SPRING","20902","MD",9
"2264","1105 DALE DR","R038",10246.91,"SILVER SPRING","20910","MD",6
"2265","2620 BLUERIDGE AVE","R038",2170.67,"SILVER SPRING","20902","MD",2
"2266","10 MANOR CIR","R074",48023.66,"TAKOMA PARK","20912","MD",131
"2267","125 LEE AVE","R074",17298.87,"TAKOMA PARK","20912","MD",188
"2268","7513 CARROLL AVE","R074",8773.6,"TAKOMA PARK","20912","MD",17
"2269","7303 GLENSIDE DR","R074",9079.4,"TAKOMA PARK","20912","MD",9
"2270","7044 CARROLL AVE","R074",13632.45,"TAKOMA PARK","20912","MD",76
"2271","7405 FLOWER AVE","R074",10329.13,"TAKOMA PARK","20912","MD",25
"2272","7906 WILDWOOD DR","R074",8032.4,"TAKOMA PARK","20912","MD",32
"2273","808 ELM AVE","R074",9376.88,"TAKOMA PARK","20912","MD",13
"2274","8501 GREENWOOD AVE","R038",6609.95,"TAKOMA PARK","20912","MD",15
"2275","6 RICH BRANCH CT","R053",10222.23,"GAITHERSBURG","20878","MD",2
"2276","3820 GELDING LN","R042",6551.46,"OLNEY","20832","MD",5
"2277","9211 BELLS MILL RD","R053",8270.15,"POTOMAC","20854","MD",2
"2278","4612 VALLEY FORGE DR","R042",7570.49,"ROCKVILLE","20853","MD",7
"2279","9305 CORPORATE BLVD","R053",570033.6,"ROCKVILLE","20850","MD",59
"2280","4224 ISBELL ST","R038",4898.81,"SILVER SPRING","20906","MD",2
"2281","14631 GOOD HOPE RD","R042",9029.79,"SILVER SPRING","20905","MD",1
"2282","7808 KENNEWICK AVE","R074",8895.68,"TAKOMA PARK","20912","MD",230
"2283","104 HODGES LN","R074",11587.9,"TAKOMA PARK","20912","MD",57
"2284","7903 LOCKNEY AVE","R074",10145.43,"TAKOMA PARK","20912","MD",85
"2285","7811 LOCKNEY AVE","R074",9837.13,"TAKOMA PARK","20912","MD",226
"2286","7515 MAPLE AVE","R074",14142.25,"TAKOMA PARK","20912","MD",130
"2287","7908 KENNEWICK AVE","R074",9665.06,"TAKOMA PARK","20912","MD",102
"2288","8317 EASTRIDGE AVE","R074",10981.36,"TAKOMA PARK","20912","MD",78
"2289","8318 ROANOKE AVE","R074",9592.48,"TAKOMA PARK","20912","MD",162
"2290","704 KENNEBEC AVE","R074",8846.02,"TAKOMA PARK","20912","MD",67
"2291","8311 ROANOKE AVE","R074",8354.3,"TAKOMA PARK","20912","MD",82
"2292","6637 EASTERN AVE","R074",10367.12,"TAKOMA PARK","20912","MD",39
"2293","17708 TREE LAWN DR","R042",5574.8,"ASHTON","20861","MD",23
"2294","4414 COLCHESTER DR","R038",7792.23,"KENSINGTON","20895","MD",1
"2295","10316 RIDGELINE DR","R042",3331.83,"GAITHERSBURG","20886","MD",43
"2296","10642 TUPPENCE CT","R053",5889.78,"ROCKVILLE","20850","MD",3
"2297","3508 WELLER RD","R038",4919.17,"SILVER SPRING","20906","MD",7
"2298","14419 BAKERSFIELD CT","R042",4162.22,"SILVER SPRING","20906","MD",8
"2299","9215 WORTH AVE","R038",6466.04,"SILVER SPRING","20901","MD",1
"2300","19400 RENA CT","R042",6546.1,"BROOKEVILLE","20833","MD",7
"2301","13303 GRENOBLE DR","R038",5517.39,"ROCKVILLE","20853","MD",2
"2302","7512 INDIAN HILLS DR","R053",4857.93,"DERWOOD","20855","MD",2
"2303","4601 CHERRY VALLEY DR","R042",7409.11,"ROCKVILLE","20853","MD",1
"2304","12600 LITTLETON ST","R038",5769.13,"SILVER SPRING","20906","MD",3
"2305","14604 STURTEVANT RD","R042",5918.64,"SILVER SPRING","20905","MD",1
"2306","2202 MONTGOMERY ST","R038",8971.38,"SILVER SPRING","20910","MD",1
"2307","12907 TOURMALINE TER","R042",4517.19,"SILVER SPRING","20904","MD",1
"2308","1813 TUFA TER","R042",5138.82,"SILVER SPRING","20904","MD",1
"2309","12038 CENTERHILL ST","R038",4270.03,"SILVER SPRING","20902","MD",2
"2310","9407 COLESVILLE RD","R038",5477.48,"SILVER SPRING","20901","MD",49
"2311","306 MARKET ST","R068",5198.99,"BROOKEVILLE","20833","MD",8
"2312","12940 MIDDLEBROOK RD","R042",234387.03,"GERMANTOWN","20874","MD",1
"2313","2605 CALGARY AVE","R038",6263.76,"KENSINGTON","20895","MD",6
"2314","4603 IRIS PL","R038",5050.38,"ROCKVILLE","20853","MD",15
"2315","1936 POWDER MILL RD","R038",5681.58,"SILVER SPRING","20903","MD",9
"2316","12215 CONNECTICUT AVE","R038",4716.58,"SILVER SPRING","20902","MD",14
"2317","1818 TUFA TER","R042",4646.86,"SILVER SPRING","20904","MD",1
"2318","22 MANOR CIR","R074",3681.43,"TAKOMA PARK","20912","MD",153
"2319","22 MANOR CIR","R074",3596.26,"TAKOMA PARK","20912","MD",153
"2320","8700 FALLEN OAK DR","R038",20768.73,"BETHESDA","20817","MD",1
"2321","23405 ARORA HILLS DR","R042",7107.12,"CLARKSBURG","20871","MD",57
"2322","804 KERWIN RD","R038",6118.38,"SILVER SPRING","20901","MD",1
"2323","12633 LLOYDMINSTER DR","R053",7595.22,"GAITHERSBURG","20878","MD",2
"2324","4714 KEMPER ST","R038",5873.5,"ROCKVILLE","20853","MD",1
"2325","2611 ARVIN ST","R038",5751.14,"SILVER SPRING","20902","MD",1
"2326","419 E INDIAN SPRING DR","R038",6209.65,"SILVER SPRING","20901","MD",1
"2327","209 E HAMILTON AVE","R038",6590.37,"SILVER SPRING","20901","MD",5
"2328","612 ROSEMERE AVE","R042",5526.83,"SILVER SPRING","20904","MD",1
"2329","1510 STATESIDE DR","R042",6707.51,"SILVER SPRING","20903","MD",28
"2330","12621 GRAVENHURST LN","R053",9579.89,"N POTOMAC","20878","MD",2
"2331","4411 BROOKFIELD DR","R038",6491.36,"KENSINGTON","20895","MD",4
"2332","4735 POWDER HOUSE DR","R042",8245.64,"ROCKVILLE","20853","MD",4
"2333","10203 NOLAN DR","R053",8103.55,"ROCKVILLE","20850","MD",1
"2334","4222 ISBELL ST","R038",5036.58,"SILVER SPRING","20906","MD",2
"2335","1403 STATESIDE DR","R038",5239.96,"SILVER SPRING","20903","MD",4
"2336","605 ETHAN ALLEN AVE","R074",8221.43,"TAKOMA PARK","20912","MD",2
"2337","23406 WINEMILLER WAY","R042",5616.95,"CLARKSBURG","20871","MD",38
"2338","8536 FOUNTAIN VALLEY DR","R042",4356.77,"GAITHERSBURG","20886","MD",10
"2339","8600 POSTOAK RD","R053",8262.51,"POTOMAC","20854","MD",2
"2340","12522 LITTLETON ST","R038",5994.74,"SILVER SPRING","20906","MD",4
"2341","12519 HEURICH RD","R038",6503.57,"SILVER SPRING","20902","MD",8
"2342","1807 REEDIE DR","R038",7115.64,"SILVER SPRING","20902","MD",2
"2343","2 WINDING WAYE CT","R038",6311.73,"SILVER SPRING","20902","MD",8
"2344","703 LAWNSBERRY PL","R038",6168.2,"SILVER SPRING","20901","MD",2
"2345","1028 RUATAN ST","R038",3871.9,"SILVER SPRING","20903","MD",1
"2346","13759 AVONSHIRE DR","R042",3184.46,"SILVER SPRING","20904","MD",52
"2347","26122 CORNOR DR","R042",5295.26,"DAMASCUS","20872","MD",2
"2348","9313 COLESVILLE RD","R038",8533.94,"SILVER SPRING","20901","MD",1
