"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count","Longitude","Latitude"
"7826","3202 MEDWAY ST","R038",3925.83,"SILVER SPRING","20902","MD",2,-77.06409086,39.05303979
"7827","11809 PINEY MEETINGHOUSE RD","R053",18283.13,"ROCKVILLE","20854","MD",1,-77.23295238,39.04871696
"7828","3940 LANTERN DR","R038",5204.33,"SILVER SPRING","20902","MD",4,-77.07869609,39.04654953
"7829","4624 SAUL RD","R038",7857.02,"KENSINGTON","20814","MD",4,-77.09268402,39.0195385
"7830","4629 ROSEDALE AVE","R038",24528.94,"BETHESDA","20814","MD",1,-77.09251252,38.99283926
"7831","4343 ISLESWOOD TER","R042",3682.17,"BURTONSVILLE","20866","MD",10,-76.9215487,39.09658949
"7832","5306 BALTIMORE AVE","R038",10411.81,"CHEVY CHASE","20815","MD",14,-77.09583657,38.96052523
"7833","2944 TERRACE DR","R038",7810.97,"CHEVY CHASE","20815","MD",54,-77.05988656,38.99495812
"7834","21411 LAYTONSVILLE RD","R058",3772.08,"GAITHERSBURG","20882","MD",3,-77.14126414,39.20710702
"7835","20466 SUMMERSONG LN","R042",3735.89,"GERMANTOWN","20874","MD",27,-77.27687952,39.19081507
"7836","18720 MARTINS LANDING DR","R042",3790.77,"GERMANTOWN","20874","MD",2,-77.25426758,39.16214394
"7837","13148 PICKERING DR","R042",3863.67,"GERMANTOWN","20874","MD",33,-77.2696989,39.18724542
"7838","4950 NICHOLSON CT","R065",250974.36,"KENSINGTON","20895","MD",2,-77.10335041,39.04502065
"7839","4612 WILWYN WAY","R038",5610.26,"ROCKVILLE","20852","MD",19,-77.09280637,39.04268806
"7840","7717 DEW WOOD DR","R042",6416.01,"ROCKVILLE","20855","MD",1,-77.15629768,39.1497786
"7841","4802 ARBUTUS AVE","R038",5875.79,"ROCKVILLE","20853","MD",8,-77.09752722,39.06987086
"7842","3747 CASTLE TER","R042",2806.1,"SILVER SPRING","20904","MD",1,-76.94124561,39.08461112
"7843","4507 FURMAN CT","R038",4376.62,"SILVER SPRING","20906","MD",1,-77.09193523,39.06040981
"7844","11429 SYMPHONY WOODS LN","R042",6680.78,"SILVER SPRING","20901","MD",2,-76.99765137,39.04425837
"7845","12228 DALEWOOD DR","R038",3888.41,"SILVER SPRING","20902","MD",13,-77.07059799,39.05642813
"7846","11408 ADAGIO TER","R042",7669.26,"SILVER SPRING","20901","MD",2,-77.0001265,39.04449071
"7847","716 DOWNS DR","R042",5942.85,"SILVER SPRING","20904","MD",7,-76.99593088,39.06075755
"7848","407 WINTERTHUR CT","R042",6169.89,"SILVER SPRING","20904","MD",6,-77.00124314,39.06813294
"7849","12819 BUSHEY DR","R038",5711.97,"SILVER SPRING","20906","MD",2,-77.08096247,39.0672329
"7850","8200 DIXON AVE","R086",1498883.33,"SILVER SPRING","20910","MD",5,NA,NA
"7851","7321 TAKOMA AVE","R074",16199.64,"TAKOMA PARK","20912","MD",2,-77.01959451,38.97932602
"7852","8823 RIDGE RD","R038",9885.1,"BETHESDA","20817","MD",2,-77.12804687,39.0007136
"7853","12001 GREENLEAF AVE","R053",8613.27,"POTOMAC","20854","MD",42,-77.16115237,39.05153691
"7854","10233 CAPITOL VIEW AVE","R038",6301.75,"SILVER SPRING","20910","MD",30,-77.06541579,39.02327806
"7855","6100 CHESHIRE DR","R038",9382.69,"BETHESDA","20814","MD",7,-77.1222765,39.02341793
"7856","9716 MONTAUK AVE","R038",10233.1,"BETHESDA","20817","MD",3,-77.12967244,39.01587858
"7857","5011 DALTON RD","R038",9358.24,"CHEVY CHASE","20815","MD",25,-77.09290851,38.96101325
"7858","13601 LEWISDALE RD","R042",5748.84,"CLARKSBURG","20871","MD",1,-77.28314175,39.28752534
"7859","10017 LOCUST DR","R042",10113.94,"DAMASCUS","20872","MD",1,-77.20867536,39.28915116
"7860","8804 COCHRANE CT","R042",5614.79,"GAITHERSBURG","20879","MD",8,-77.18237131,39.18164207
"7861","19800 COCHRANE WAY","R042",5569.87,"GAITHERSBURG","20879","MD",1,-77.18164609,39.18137942
"7862","18575 SPLIT ROCK LN","R042",3562.07,"GERMANTOWN","20874","MD",18,-77.26781549,39.15934112
"7863","4522 EVERETT ST","R038",16103.54,"KENSINGTON","20895","MD",9,-77.09153444,39.02406904
"7864","11103 BRANDYWINE ST","R038",4957.98,"KENSINGTON","20895","MD",32,-77.07595184,39.03750758
"7865","6001 LUX LN","R038",13045.33,"ROCKVILLE","20852","MD",144,-77.1257328,39.03351304
"7866","10301 GROSVENOR PL","R038",883721.75,"ROCKVILLE","20852","MD",219,-77.10749453,39.02543662
"7867","4504 FURMAN CT","R038",6397.28,"SILVER SPRING","20906","MD",6,-77.09185879,39.06031112
"7868","28 PARK VISTA CT","R042",5274.45,"SILVER SPRING","20906","MD",1,-77.04213849,39.10088152
"7869","13111 TAMARACK RD","R042",6302.4,"SILVER SPRING","20904","MD",1,-76.98056008,39.07060854
"7870","12212 CHARLES RD","R038",4077.3,"SILVER SPRING","20906","MD",1,-77.08742739,39.05580425
"7871","7221 GREENTREE RD","R038",594.59,"BETHESDA","20817","MD",2,-77.1460684,39.01638875
"7872","13403 PULVER PL","R053",9749.42,"GAITHERSBURG","20878","MD",4,-77.27847495,39.11555168
"7873","2649 CORY TER","R038",5426.47,"SILVER SPRING","20902","MD",3,-77.05609076,39.05317645
"7874","405 WINTERTHUR CT","R042",5718.75,"SILVER SPRING","20904","MD",1,-77.00125718,39.06813199
"7875","10915 GEORGIA AVE","R082",48855.02,"SILVER SPRING","20902","MD",4,-77.04948045,39.03555703
"7876","14717 COBBLESTONE DR","R042",7602.77,"SILVER SPRING","20905","MD",1,-77.01897445,39.09683615
"7877","14713 COBBLESTONE DR","R042",6837.7,"SILVER SPRING","20905","MD",2,-77.01891107,39.09677122
"7878","6808 WINTERBERRY LN","R038",11439.54,"BETHESDA","20817","MD",1,-77.14058014,38.99131624
"7879","11013 LOPA LN","R053",7638.95,"GAITHERSBURG","20878","MD",3,-77.22827472,39.09979593
"7880","917 BRENTWOOD LN","R038",6759.17,"SILVER SPRING","20902","MD",33,-77.02664409,39.05022831
"7881","1309 CANYON RD","R042",5625.5,"SILVER SPRING","20904","MD",3,-76.98622012,39.07577696
"7882","13220 EWOOD LN","R038",7097.6,"SILVER SPRING","20906","MD",3,-77.04856878,39.07287346
"7883","6504 WESTLAND RD","R038",9744.99,"BETHESDA","20817","MD",1,-77.1309198,39.00369783
"7884","5110 CAMMACK DR","R038",34400.23,"BETHESDA","20816","MD",1,-77.10432616,38.95333891
"7885","212 MARKET ST","R068",5522.61,"BROOKEVILLE","20833","MD",33,-77.05827448,39.18119499
"7886","13506 GIANT CT","R042",4400.13,"GERMANTOWN","20874","MD",1,-77.28090405,39.17299267
"7887","20526 STAFFORDSHIRE DR","R042",4875.59,"GERMANTOWN","20874","MD",15,-77.27753589,39.19357688
"7888","7801 SCOTLAND DR","R042",6723.8,"POTOMAC","20854","MD",4,-77.15921792,39.03151049
"7889","10825 S GLEN RD","R053",7365.28,"ROCKVILLE","20854","MD",1,-77.21466161,39.03317856
"7890","7213 RIGHTERS MILL RD","R042",6541.47,"ROCKVILLE","20855","MD",3,-77.14643898,39.12354871
"7891","3604 RALPH RD","R038",5566.9,"SILVER SPRING","20906","MD",7,-77.07243854,39.07768964
"7892","11813 GOODLOE RD","R038",3941.29,"SILVER SPRING","20906","MD",16,-77.0875459,39.04868028
"7893","10126 COLESVILLE RD","R038",23137.18,"SILVER SPRING","20901","MD",1,-77.0126143,39.02075014
"7894","12709 FLACK ST","R038",4741.87,"SILVER SPRING","20906","MD",10,-77.05725157,39.06343284
"7895","9133 ROUNDLEAF WAY","R042",5485.08,"GAITHERSBURG","20879","MD",66,-77.1871823,39.18360571
"7896","6 SPINNING WHEEL CT","R042",6307.03,"GERMANTOWN","20874","MD",20,-77.28379867,39.19640997
"7897","3709 MONITOR PL","R042",7081.76,"OLNEY","20832","MD",1,-77.07322702,39.14359646
"7898","3308 KING WILLIAM DR","R042",5587.91,"OLNEY","20832","MD",44,-77.0647143,39.14585787
"7899","1518 WINDHAM LN","R038",5358.22,"SILVER SPRING","20902","MD",8,-77.03422179,39.03196567
"7900","2407 SEMINARY RD","R038",6346.66,"SILVER SPRING","20910","MD",3,-77.05039348,39.01156562
"7901","3318 ESTELLE TER","R038",5489.38,"SILVER SPRING","20906","MD",1,-77.06494844,39.07175139
"7902","6710 WESTMORELAND AVE","R074",12003.58,"TAKOMA PARK","20912","MD",9,-77.00802284,38.97148504
"7903","9700 GLYNSHIRE WAY","R053",14418.02,"POTOMAC","20854","MD",1,-77.19873353,39.04574536
"7904","918 CLINTWOOD DR","R038",8322.1,"SILVER SPRING","20902","MD",6,-77.02677603,39.04872697
"7905","26 TINDAL SPRINGS CT","R042",5164.27,"MONTGOMERY VILLA","20886","MD",4,-77.17696889,39.1851861
"7906","4400 RENDALE CT","R042",7252.53,"OLNEY","20832","MD",58,-77.08546421,39.16029912
"7907","16827 BETHAYRES RD","R042",5713.78,"ROCKVILLE","20855","MD",1,-77.15179265,39.13169188
"7908","13007 EWOOD LN","R038",1079.84,"","20906","MD",2,-77.04832434,39.06926514
"7909","2932 MARLOW RD","R042",5095.09,"SILVER SPRING","20904","MD",49,-76.95259478,39.06815805
"7910","6909 WOODLAND AVE","R074",10168.41,"TAKOMA PARK","20912","MD",1,-77.00165044,38.97539874
"7911","18612 HERITAGE HILLS DR","R042",5844.26,"BROOKEVILLE","20833","MD",5,-77.07142921,39.16186466
"7912","13929 CARTHAGE CIR","R042",3885.93,"BURTONSVILLE","20866","MD",11,-76.93614334,39.08481257
"7913","22721 RIDGE RD","R042",5768.93,"GERMANTOWN","20876","MD",12,-77.23667484,39.22908533
"7914","33 DOCENA CT","R042",3169.87,"MONTGOMERY VILLA","20886","MD",11,-77.20074272,39.16019336
"7915","7751 HIAWATHA LN","R053",4653.4,"ROCKVILLE","20855","MD",8,-77.15736824,39.11598129
"7916","709 HUDSON AVE","R074",11292.59,"TAKOMA PARK","20912","MD",227,-77.00306077,38.99230858
"7917","6414 4TH AVE","R074",8710.35,"TAKOMA PARK","20912","MD",19,-77.00405488,38.96890924
"7918","7200 TRESCOTT AVE","R074",9146.97,"TAKOMA PARK","20912","MD",10,-76.99415998,38.98174163
"7919","20528 STAFFORDSHIRE DR","R042",4267.76,"GERMANTOWN","20874","MD",8,-77.27753136,39.19358161
"7920","14801 RIVER RD","R042",14898.6,"POTOMAC","20854","MD",46,-77.30907101,39.07055458
"7921","9901 GLEN RD","R053",9087.05,"POTOMAC","20854","MD",18,-77.20389633,39.04697055
"7922","2715 NEWTON ST","R038",5276.41,"SILVER SPRING","20902","MD",2,-77.05652694,39.05767741
"7923","9422 OLD GEORGETOWN RD","R038",8884.71,"BETHESDA","20817","MD",16,-77.11509013,39.01013254
"7924","9012 SEVEN LOCKS RD","R042",15211.38,"BETHESDA","20817","MD",1,-77.15983047,39.0023505
"7925","18756 TANTERRA WAY","R042",5436.72,"BROOKEVILLE","20833","MD",55,-77.06990783,39.16482339
"7926","19805 LARENTIA DR","R042",3376.71,"GERMANTOWN","20874","MD",5,-77.27774292,39.1811429
"7927","20801 CLEAR MORNING CT","R042",6308.18,"GERMANTOWN","20874","MD",9,-77.28245039,39.19742104
"7928","11106 WHISPERWOOD LN","R038",13500.59,"ROCKVILLE","20852","MD",27,-77.13755286,39.03729261
"7929","9813 DALLAS AVE","R038",5046.94,"SILVER SPRING","20901","MD",92,-77.02398479,39.01598539
"7930","8806 FLOWER AVE","R038",5625.66,"SILVER SPRING","20901","MD",1,-77.00418327,39.00002838
"7931","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7932","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7933","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7934","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7935","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7936","3323 SIR THOMAS DR","R042",2468.86,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7937","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7938","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7939","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7940","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7941","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7942","3323 SIR THOMAS DR","R042",2372.93,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7943","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7944","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7945","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7946","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7947","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7948","3323 SIR THOMAS DR","R042",2411.3,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7949","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7950","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7951","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7952","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7953","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7954","3323 SIR THOMAS DR","R042",2296.18,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7955","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7956","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7957","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7958","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7959","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7960","3323 SIR THOMAS DR","R042",2430.49,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7961","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7962","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7963","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7964","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7965","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7966","3323 SIR THOMAS DR","R042",2219.44,"SILVER SPRING","20904","MD",252,-76.93882358,39.08193759
"7967","2602 NISQUALLY CT","R042",4165.66,"SILVER SPRING","20906","MD",2,-77.05439766,39.10272819
"7968","18723 BARN SWALLOW TER","R042",3762.74,"GAITHERSBURG","20879","MD",10,-77.18652346,39.16426032
"7969","11 IVY OAK CT","R042",3623.09,"GAITHERSBURG","20877","MD",4,-77.15909949,39.15709919
"7970","12400 VALLEYSIDE WAY","R042",3382.86,"GERMANTOWN","20874","MD",7,-77.25640215,39.17099396
"7971","18403 STONE HOLLOW DR","R042",3625.77,"GERMANTOWN","20874","MD",16,-77.26760987,39.15797727
"7972","18444 STONE HOLLOW DR","R042",3998.91,"GERMANTOWN","20874","MD",10,-77.26766714,39.15821813
"7973","20324 CEDARHURST WAY","R042",3944.26,"GERMANTOWN","20876","MD",1,-77.23887061,39.19143284
"7974","12218 SELFRIDGE RD","R038",4450.63,"SILVER SPRING","20906","MD",4,-77.08549179,39.0566486
"7975","14343 LONG GREEN DR","R042",3924.69,"SILVER SPRING","20906","MD",4,-77.03205009,39.08950662
"7976","9013 GARLAND AVE","R038",7390.79,"SILVER SPRING","20901","MD",4,-77.00013305,39.00358568
"7977","816 ORANGE DR","R038",5679.72,"SILVER SPRING","20901","MD",19,-77.02289426,39.02966296
"7978","519 ELM AVE","R074",8839.2,"TAKOMA PARK","20912","MD",13,-77.00066229,38.97455512
"7979","4500 WALSH ST","R076",9919.39,"CHEVY CHASE","20815","MD",9,-77.09000555,38.97941328
"7980","4002 DENFELD AVE","R038",7023.55,"KENSINGTON","20895","MD",2,-77.07926415,39.03866676
"7981","14209 MARIAN DR","R053",9833.95,"ROCKVILLE","20850","MD",4,-77.19740697,39.08953203
"7982","906 SNURE RD","R038",5278.33,"SILVER SPRING","20901","MD",4,-77.02494839,39.03226928
"7983","14611 LAYHILL RD","R042",6528.07,"SILVER SPRING","20906","MD",6,-77.044316,39.09571666
"7984","2008 FOREST DALE DR","R038",5320.17,"SILVER SPRING","20903","MD",5,-76.96988504,39.02249955
"7985","11201 LEGATO WAY","R042",3753.93,"SILVER SPRING","20901","MD",1,-76.99847074,39.04008985
"7986","18624 SHADY VIEW LN","R042",5640.1,"BROOKEVILLE","20833","MD",5,-77.06704008,39.16233265
"7987","1715 HENRY RD","R050",5350.93,"ROCKVILLE","20851","MD",3,-77.12691547,39.07252337
"7988","12828 CAMELLIA DR","R038",7575.75,"SILVER SPRING","20906","MD",68,-77.04415601,39.06678712
"7989","503 FLEETWOOD ST","R038",7600.3,"SILVER SPRING","20910","MD",31,-77.01366297,38.99736472
"7990","231 WHITMOOR TER","R038",5797.41,"SILVER SPRING","20901","MD",4,-77.00371887,39.02737419
"7991","10114 PORTLAND PL","R038",5423.03,"SILVER SPRING","20901","MD",2,-77.02573698,39.02076322
"7992","9603 BURGESS LN","R038",5795.22,"SILVER SPRING","20901","MD",2,-76.99951861,39.0137501
"7993","13533 HAMLET SQUARE CT","R042",4892.85,"GERMANTOWN","20874","MD",6,-77.27900181,39.16179277
"7994","2516 FOREST GLEN RD","R038",5038.88,"SILVER SPRING","20910","MD",3,-77.0520697,39.01446442
"7995","1008 CANNON RD","R042",6037.63,"SILVER SPRING","20904","MD",1,-76.99144248,39.06942656
"7996","7404 NEVIS RD","R038",867.59,"BETHESDA","20817","MD",25,-77.14465449,38.98341388
"7997","18026 CALABAR DR","R042",4504.13,"GAITHESBURG","20877","MD",2,-77.16455704,39.15058992
"7998","13340 CLOVERDALE PL","R042",4176.16,"GERMANTOWN","20874","MD",6,-77.27813808,39.19561138
"7999","19807 LARENTIA DR","R042",3343.34,"GERMANTOWN","20874","MD",14,-77.27775469,39.18115861
"8000","11603 GOWRIE CT","R053",5818.14,"POTOMAC","20854","MD",2,-77.17989953,39.04613322
"8001","14317 SUMMIT VIEW LN","R053",8332.64,"","20850","MD",1,NA,NA
"8002","2011 SEATTLE AVE","R042",6420.5,"SILVER SPRING","20905","MD",10,-76.97175169,39.09586761
"8003","1416 MIMOSA LN","R042",5249.05,"SILVER SPRING","20904","MD",2,-76.98224273,39.07761915
"8004","3612 JANET RD","R038",5038.17,"SILVER SPRING","20906","MD",2,-77.07190722,39.06540408
"8005","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8006","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8007","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8008","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8009","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8010","1645 CARRIAGE HOUSE TER","R042",2074.76,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8011","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8012","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8013","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8014","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8015","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8016","1645 CARRIAGE HOUSE TER","R042",2017.2,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8017","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8018","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8019","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8020","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8021","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8022","1645 CARRIAGE HOUSE TER","R042",1898.24,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8023","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8024","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8025","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8026","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8027","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8028","1645 CARRIAGE HOUSE TER","R042",1959.64,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8029","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8030","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8031","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8032","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8033","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8034","1645 CARRIAGE HOUSE TER","R042",1395.55,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
"8035","1645 CARRIAGE HOUSE TER","R042",1802.29,"SILVER SPRING","20904","MD",126,-76.97945505,39.04896793
